region,age,edu_level,sex,year,people
05 Östergötlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,6716
05 Östergötlands län,35-44 år,"gymnasial utbildning, 3 år",män,2010,5270
05 Östergötlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2010,6335
05 Östergötlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,4217
05 Östergötlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,3846
05 Östergötlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,5364
05 Östergötlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,7728
05 Östergötlands län,35-44 år,forskarutbildning,män,2010,574
05 Östergötlands län,35-44 år,forskarutbildning,kvinnor,2010,339
05 Östergötlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2010,299
05 Östergötlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2010,259
05 Östergötlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2010,584
05 Östergötlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,727
05 Östergötlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2010,4171
05 Östergötlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,2853
05 Östergötlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2010,11446
05 Östergötlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,9470
05 Östergötlands län,45-54 år,"gymnasial utbildning, 3 år",män,2010,3395
05 Östergötlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2010,4060
05 Östergötlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,3783
05 Östergötlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,4153
05 Östergötlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,3867
05 Östergötlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,4937
05 Östergötlands län,45-54 år,forskarutbildning,män,2010,537
05 Östergötlands län,45-54 år,forskarutbildning,kvinnor,2010,289
05 Östergötlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2010,185
05 Östergötlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2010,183
05 Östergötlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2010,3477
05 Östergötlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,2701
05 Östergötlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2010,3767
05 Östergötlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,3408
05 Östergötlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2010,7793
05 Östergötlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,10066
05 Östergötlands län,55-64 år,"gymnasial utbildning, 3 år",män,2010,4277
05 Östergötlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2010,2507
05 Östergötlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,3328
05 Östergötlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,3822
05 Östergötlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,3787
05 Östergötlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,4204
05 Östergötlands län,55-64 år,forskarutbildning,män,2010,465
05 Östergötlands län,55-64 år,forskarutbildning,kvinnor,2010,179
05 Östergötlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2010,110
05 Östergötlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2010,161
05 Östergötlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2010,6917
05 Östergötlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,6159
05 Östergötlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2010,1103
05 Östergötlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,1970
05 Östergötlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2010,4672
05 Östergötlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,7694
05 Östergötlands län,65-74 år,"gymnasial utbildning, 3 år",män,2010,3868
05 Östergötlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2010,1255
05 Östergötlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1845
05 Östergötlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,2085
05 Östergötlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,2376
05 Östergötlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,2556
05 Östergötlands län,65-74 år,forskarutbildning,män,2010,315
05 Östergötlands län,65-74 år,forskarutbildning,kvinnor,2010,96
05 Östergötlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2010,167
05 Östergötlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2010,258
06 Jönköpings län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2010,132
06 Jönköpings län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,113
06 Jönköpings län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2010,8766
06 Jönköpings län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,8074
06 Jönköpings län,16-24 år,"gymnasial utbildning, högst 2 år",män,2010,890
06 Jönköpings län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,638
06 Jönköpings län,16-24 år,"gymnasial utbildning, 3 år",män,2010,9289
06 Jönköpings län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2010,8138
06 Jönköpings län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1867
06 Jönköpings län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,2378
06 Jönköpings län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,289
06 Jönköpings län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,633
06 Jönköpings län,16-24 år,forskarutbildning,män,2010,1
06 Jönköpings län,16-24 år,forskarutbildning,kvinnor,2010,0
06 Jönköpings län,16-24 år,uppgift om utbildningsnivå saknas,män,2010,881
06 Jönköpings län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2010,756
06 Jönköpings län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2010,462
06 Jönköpings län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,498
06 Jönköpings län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2010,2030
06 Jönköpings län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,1147
06 Jönköpings län,25-34 år,"gymnasial utbildning, högst 2 år",män,2010,1741
06 Jönköpings län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,1222
06 Jönköpings län,25-34 år,"gymnasial utbildning, 3 år",män,2010,8679
06 Jönköpings län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2010,6436
06 Jönköpings län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,2592
06 Jönköpings län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,2394
06 Jönköpings län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,3330
06 Jönköpings län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,5878
06 Jönköpings län,25-34 år,forskarutbildning,män,2010,38
06 Jönköpings län,25-34 år,forskarutbildning,kvinnor,2010,28
06 Jönköpings län,25-34 år,uppgift om utbildningsnivå saknas,män,2010,523
06 Jönköpings län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2010,455
06 Jönköpings län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2010,462
06 Jönköpings län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,602
06 Jönköpings län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2010,2515
06 Jönköpings län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,1427
06 Jönköpings län,35-44 år,"gymnasial utbildning, högst 2 år",män,2010,8797
06 Jönköpings län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,5728
06 Jönköpings län,35-44 år,"gymnasial utbildning, 3 år",män,2010,4095
06 Jönköpings län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2010,5100
06 Jönköpings län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,3198
06 Jönköpings län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,3212
06 Jönköpings län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,3256
06 Jönköpings län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,5312
06 Jönköpings län,35-44 år,forskarutbildning,män,2010,108
06 Jönköpings län,35-44 år,forskarutbildning,kvinnor,2010,78
06 Jönköpings län,35-44 år,uppgift om utbildningsnivå saknas,män,2010,236
06 Jönköpings län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2010,200
06 Jönköpings län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2010,611
06 Jönköpings län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,688
06 Jönköpings län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2010,4653
06 Jönköpings län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,2261
06 Jönköpings län,45-54 år,"gymnasial utbildning, högst 2 år",män,2010,9016
06 Jönköpings län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,7717
06 Jönköpings län,45-54 år,"gymnasial utbildning, 3 år",män,2010,2450
06 Jönköpings län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2010,3435
06 Jönköpings län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,2899
06 Jönköpings län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,3208
06 Jönköpings län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,2246
06 Jönköpings län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,3492
06 Jönköpings län,45-54 år,forskarutbildning,män,2010,103
06 Jönköpings län,45-54 år,forskarutbildning,kvinnor,2010,66
06 Jönköpings län,45-54 år,uppgift om utbildningsnivå saknas,män,2010,155
06 Jönköpings län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2010,124
06 Jönköpings län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2010,4102
06 Jönköpings län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,2695
06 Jönköpings län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2010,3279
06 Jönköpings län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,2497
06 Jönköpings län,55-64 år,"gymnasial utbildning, högst 2 år",män,2010,6122
06 Jönköpings län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,8183
06 Jönköpings län,55-64 år,"gymnasial utbildning, 3 år",män,2010,2928
06 Jönköpings län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2010,1913
06 Jönköpings län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,2439
06 Jönköpings län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,2750
06 Jönköpings län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,2254
06 Jönköpings län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,2860
06 Jönköpings län,55-64 år,forskarutbildning,män,2010,106
06 Jönköpings län,55-64 år,forskarutbildning,kvinnor,2010,39
06 Jönköpings län,55-64 år,uppgift om utbildningsnivå saknas,män,2010,128
06 Jönköpings län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2010,140
06 Jönköpings län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2010,6659
06 Jönköpings län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,5394
06 Jönköpings län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2010,1010
06 Jönköpings län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,1620
06 Jönköpings län,65-74 år,"gymnasial utbildning, högst 2 år",män,2010,3519
06 Jönköpings län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,5853
06 Jönköpings län,65-74 år,"gymnasial utbildning, 3 år",män,2010,2156
06 Jönköpings län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2010,832
06 Jönköpings län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1389
06 Jönköpings län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,1423
06 Jönköpings län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,1393
06 Jönköpings län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,1769
06 Jönköpings län,65-74 år,forskarutbildning,män,2010,115
06 Jönköpings län,65-74 år,forskarutbildning,kvinnor,2010,26
06 Jönköpings län,65-74 år,uppgift om utbildningsnivå saknas,män,2010,201
06 Jönköpings län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2010,291
07 Kronobergs län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2010,158
07 Kronobergs län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,117
07 Kronobergs län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2010,4743
07 Kronobergs län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,4077
07 Kronobergs län,16-24 år,"gymnasial utbildning, högst 2 år",män,2010,442
07 Kronobergs län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,309
07 Kronobergs län,16-24 år,"gymnasial utbildning, 3 år",män,2010,4865
07 Kronobergs län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2010,4111
07 Kronobergs län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1166
07 Kronobergs län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,1577
07 Kronobergs län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,194
07 Kronobergs län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,450
07 Kronobergs län,16-24 år,forskarutbildning,män,2010,0
07 Kronobergs län,16-24 år,forskarutbildning,kvinnor,2010,0
07 Kronobergs län,16-24 år,uppgift om utbildningsnivå saknas,män,2010,493
07 Kronobergs län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2010,400
07 Kronobergs län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2010,254
07 Kronobergs län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,195
07 Kronobergs län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2010,1083
07 Kronobergs län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,610
07 Kronobergs län,25-34 år,"gymnasial utbildning, högst 2 år",män,2010,782
07 Kronobergs län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,599
07 Kronobergs län,25-34 år,"gymnasial utbildning, 3 år",män,2010,4763
07 Kronobergs län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2010,3298
07 Kronobergs län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1609
07 Kronobergs län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,1519
07 Kronobergs län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,2262
07 Kronobergs län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,3494
07 Kronobergs län,25-34 år,forskarutbildning,män,2010,32
07 Kronobergs län,25-34 år,forskarutbildning,kvinnor,2010,24
07 Kronobergs län,25-34 år,uppgift om utbildningsnivå saknas,män,2010,462
07 Kronobergs län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2010,309
07 Kronobergs län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2010,220
07 Kronobergs län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,266
07 Kronobergs län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2010,1176
07 Kronobergs län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,660
07 Kronobergs län,35-44 år,"gymnasial utbildning, högst 2 år",män,2010,4662
07 Kronobergs län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,2929
07 Kronobergs län,35-44 år,"gymnasial utbildning, 3 år",män,2010,2107
07 Kronobergs län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2010,2485
07 Kronobergs län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1763
07 Kronobergs län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,1784
07 Kronobergs län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,1861
07 Kronobergs län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,3073
07 Kronobergs län,35-44 år,forskarutbildning,män,2010,93
07 Kronobergs län,35-44 år,forskarutbildning,kvinnor,2010,71
07 Kronobergs län,35-44 år,uppgift om utbildningsnivå saknas,män,2010,222
07 Kronobergs län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2010,164
07 Kronobergs län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2010,190
07 Kronobergs län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2010,255
07 Kronobergs län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2010,2175
07 Kronobergs län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2010,1067
07 Kronobergs län,45-54 år,"gymnasial utbildning, högst 2 år",män,2010,5016
07 Kronobergs län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2010,4151
07 Kronobergs län,45-54 år,"gymnasial utbildning, 3 år",män,2010,1183
07 Kronobergs län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2010,1665
07 Kronobergs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2010,1648
07 Kronobergs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2010,1926
07 Kronobergs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2010,1310
07 Kronobergs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2010,2067
